gcf	og	protocore	tajimas_d	median_length	samples_with	proportion_of_samples_with_gcf_with_og
GCF_79	HOG0010948	False	-1.046471397352094	1326	5	1.0
GCF_79	HOG0012234	False	-0.48365587813622085	777.0	4	0.8
GCF_79	HOG0012690	False	-0.23197558731603785	756.0	4	0.8
GCF_79	HOG0010947	False	-0.5136535645262774	1599	5	1.0
GCF_79	HOG0010946	False	-0.06544546986651245	3135	5	1.0
GCF_79	HOG0010945	False	0.2992610234549381	1155	5	1.0
GCF_79	HOG0012233	False	-0.5617773162862253	1153.5	4	0.8
GCF_79	HOG0010944	False	-0.9923698522319397	1032	5	1.0
GCF_79	HOG0010943	False	-0.7441790534000376	3921	5	1.0
GCF_79	HOG0010942	False	-0.15401203641820674	3486	5	1.0
GCF_79	HOG0010941	False	-1.2478620904332711e-15	921	5	1.0
GCF_79	HOG0010940	False	-1.1112069174027799	1422	5	1.0
GCF_79	HOG0010939	False	0.9544263749579752	1422	5	1.0
GCF_57	HOG0008391	False	-1.005364083611946	1752.0	8	0.8
GCF_57	HOG0000659	False	-0.03464475169328083	1515	9	0.9
GCF_57	HOG0000660	False	-1.8219077596216924	1548	9	0.9
GCF_57	HOG0001729	False	-1.9948848265938697	1519.5	10	1.0
GCF_57	HOG0011907	True	-1.688503138340915	1503	9	0.9
GCF_57	HOG0008393	False	1.5072632368434074	714.0	10	1.0
GCF_57	HOG0008394	True	0.43991574235621705	732.0	10	1.0
GCF_57	HOG0008395	True	-0.10575718017411934	2068.5	10	1.0
GCF_57	HOG0008396	True	-1.4319938272913424	780.0	10	1.0
GCF_57	HOG0000156	True	0.5957343612716671	1776.0	10	1.0
GCF_57	HOG0008397	False	-1.2746601615977502	1320.0	10	1.0
GCF_57	HOG0000587	False	-1.6801131966052953	1428.0	10	1.0
GCF_57	HOG0012578	False	0.5308520298522148	1077.0	8	0.8
GCF_57	HOG0008398	False	-0.06955054540839406	1542.0	10	1.0
GCF_57	HOG0008399	False	-0.4944318476657347	1767.0	10	1.0
GCF_57	HOG0008400	False	-1.2868897961708987	891.0	10	1.0
GCF_57	HOG0008401	False	-0.3601391589319436	831.0	10	1.0
GCF_57	HOG0008402	False	-0.2946935493083939	1593.0	10	1.0
GCF_57	HOG0008403	False	-1.5128290621132463	1440.0	10	1.0
GCF_72	HOG0008495	False	-0.3044083497930852	318.0	8	0.8888888888888888
GCF_72	HOG0008496	False	-0.16078381096477612	699.0	8	0.8888888888888888
GCF_72	HOG0008497	False	0.5702814871451991	1296.0	8	0.8888888888888888
GCF_72	HOG0008498	False	1.102018054738304	1356.0	8	0.8888888888888888
GCF_72	HOG0008499	False	-1.2030932056143822	1530.0	8	0.8888888888888888
GCF_72	HOG0011919	False	-1.261701929901943	1375.5	8	0.8888888888888888
GCF_72	HOG0008500	False	-1.5312255635366854	2013.0	8	0.8888888888888888
GCF_72	HOG0008501	False	-0.12902141063737677	1275.0	8	0.8888888888888888
GCF_72	HOG0008502	False	-1.0310854046898794	1449	9	1.0
GCF_72	HOG0008503	False	-0.3959705373809392	1263	9	1.0
GCF_72	HOG0008504	True	-0.06232178949083175	11754	9	1.0
GCF_72	HOG0011920	False	-0.6650769653210455	1389	9	1.0
GCF_58	HOG0002883	False	-0.8307731836522142	1896.0	10	1.0
GCF_58	HOG0002884	False	-1.040300253360371	1518.0	10	1.0
GCF_58	HOG0002885	False	-1.2496584284149015	2958.0	10	1.0
GCF_58	HOG0002886	False	-0.9240325947312971	774.0	10	1.0
GCF_58	HOG0002887	False	-1.2446752412631852	2262.0	10	1.0
GCF_58	HOG0002889	True	-0.9835894750631825	5604.0	10	1.0
GCF_58	HOG0002890	False	1.8506890496476824	741.0	10	1.0
GCF_58	HOG0002891	True	-1.4928868092956173	1935.0	10	1.0
GCF_58	HOG0002892	False	-1.8986538059978981	2463.0	10	1.0
GCF_58	HOG0011320	False	-1.3907446559134986	1731	9	0.9
GCF_13	HOG0008476	False	-1.7696203731340727	2802.0	10	1.0
GCF_13	HOG0008477	False	-1.11650328304403	315.0	10	1.0
GCF_13	HOG0011916	False	0.06316959223294148	660	9	0.9
GCF_13	HOG0008478	False	0.2973329643127349	2355.0	10	1.0
GCF_13	HOG0008479	False	-1.4453473570480346	1227.0	10	1.0
GCF_13	HOG0008480	True	-0.21072168705684427	1005.0	10	1.0
GCF_13	HOG0008481	False	-1.554273373693538	1480.5	10	1.0
GCF_13	HOG0008482	False	-0.8325412177776393	1137.0	10	1.0
GCF_13	HOG0000571	False	-1.3097747463327585	1545.0	10	1.0
GCF_13	HOG0000385	False	-0.8372353181494147	1440.0	10	1.0
GCF_13	HOG0008483	False	-1.8391262449810177	720.0	10	1.0
GCF_59	HOG0005717	False	-1.47579286722832	1707.0	10	1.0
GCF_59	HOG0005718	False	0.9432743969862656	1279.5	10	1.0
GCF_59	HOG0011602	False	-1.018838338896079	1500	9	0.9
GCF_59	HOG0005719	False	-0.8926342364210537	1599.0	10	1.0
GCF_59	HOG0005720	False	-2.0053621374455632	903.0	10	1.0
GCF_59	HOG0011603	True	-0.34119949934188115	1035	9	0.9
GCF_59	HOG0005721	False	-1.4515743335184346	1071.0	10	1.0
GCF_59	HOG0005722	False	-1.5783097548282483	1059	9	0.9
GCF_59	HOG0005723	False	-0.7711655783659768	1593	9	0.9
GCF_59	HOG0005724	False	-0.2575919430467633	1035	9	0.9
GCF_59	HOG0001477	False	0.35823103035383314	549	9	0.9
GCF_59	HOG0005725	False	1.0596931834518393	1359	9	0.9
GCF_75	HOG0008057	False	1.8944145272791482	1626	7	0.875
GCF_75	HOG0008058	False	2.5406274700593214	679.5	8	1.0
GCF_75	HOG0008059	False	1.9528866801467764	828.0	8	1.0
GCF_75	HOG0000761	True	1.0717715678004283	1029	7	0.875
GCF_75	HOG0008060	False	1.0090194697990982	924	7	0.875
GCF_75	HOG0008061	False	0.35310315381831087	1527	7	0.875
GCF_75	HOG0008062	False	0.7338323416720712	2178	7	0.875
GCF_60	HOG0009441	False	-1.5860165567566207	204.0	10	1.0
GCF_60	HOG0009442	False	-0.7227054071178768	4311.0	10	1.0
GCF_60	HOG0009443	False	0.45768380238307305	825.0	10	1.0
GCF_60	HOG0009445	False	-0.3225444422884034	1608.0	10	1.0
GCF_60	HOG0009447	False	1.6030653118556355	1174.5	10	1.0
GCF_60	HOG0000609	True	-0.2790194612639693	2205.0	10	1.0
GCF_60	HOG0009448	False	0.11091569364019424	1425.0	10	1.0
GCF_60	HOG0012046	False	-1.6775445665569866	1167	9	0.9
GCF_60	HOG0000355	False	-0.15588096982834762	1182.0	10	1.0
GCF_60	HOG0009450	False	-1.8842444531867106	1287.0	8	0.8
GCF_60	HOG0009451	False	-0.812455388758095	1512.0	8	0.8
GCF_61	HOG0010282	False	-1.4474230806806356	1533.0	10	1.0
GCF_61	HOG0010281	False	-1.685417924919596	1908.0	10	1.0
GCF_61	HOG0010280	False	-0.867773265864302	1917.0	10	1.0
GCF_61	HOG0010279	False	-1.8795579723742293	1596.0	10	1.0
GCF_61	HOG0010278	True	-0.2563840844718166	1741.5	10	1.0
GCF_61	HOG0010277	False	-1.7508173247419223	1791.0	10	1.0
GCF_61	HOG0010276	False	0.12475853747600736	1137.0	10	1.0
GCF_61	HOG0010275	False	-0.575617453643778	1788.0	10	1.0
GCF_61	HOG0010274	False	-1.4542701995720666	2418.0	10	1.0
GCF_61	HOG0010273	False	-1.7651538679238201	750.0	10	1.0
GCF_61	HOG0010272	False	0.7419298335517515	633.0	10	1.0
GCF_62	HOG0002786	False	-2.0372480116800293	1041.0	10	1.0
GCF_62	HOG0011313	False	0.4098248045921031	687	9	0.9
GCF_62	HOG0002787	False	-0.5313425088027808	2178.0	10	1.0
GCF_62	HOG0002788	False	-0.4313001041672103	684.0	10	1.0
GCF_62	HOG0002789	False	0.17261450714347865	1149.0	10	1.0
GCF_62	HOG0001229	True	-1.7002387182121448	1308.0	10	1.0
GCF_62	HOG0000016	False	-1.7634443579456998	1602	9	0.9
GCF_62	HOG0002790	False	-0.7695281351042882	1665	9	0.9
GCF_63	HOG0006806	False	1.3872892947273938	816.0	10	1.0
GCF_63	HOG0006807	False	0.14798399393982548	822.0	10	1.0
GCF_63	HOG0006808	False	-0.1781866058196121	519.0	10	1.0
GCF_63	HOG0006809	False	-0.07644788451006512	2064.0	10	1.0
GCF_63	HOG0006811	True	-2.0699653598016945	1098.0	10	1.0
GCF_63	HOG0006812	False	-2.1211973654655156	1443.0	10	1.0
GCF_63	HOG0000908	False	1.4664356776750516	1422.0	10	1.0
GCF_63	HOG0006813	False	-0.5948792643984505	1938.0	10	1.0
GCF_63	HOG0006814	False	0.46126699943994587	1173.0	10	1.0
GCF_64	HOG0010525	False	-1.685474858724986	2160	9	0.9
GCF_64	HOG0010526	False	-1.5909876499790823	1815	9	0.9
GCF_64	HOG0010527	False	-1.9109829857886216	1863	9	0.9
GCF_64	HOG0010528	False	-1.7407004589013897	1011.0	10	1.0
GCF_64	HOG0000215	False	-1.303420865344957	1584.0	10	1.0
GCF_64	HOG0010529	False	0.2394077553611869	1455.0	10	1.0
GCF_64	HOG0010530	True	-0.5592073075761735	1413.0	10	1.0
GCF_64	HOG0010531	False	-0.12729146225793544	753.0	10	1.0
GCF_64	HOG0010532	False	-1.564295731100288	1734.0	10	1.0
GCF_64	HOG0010533	False	-1.51160229205071	1248.0	10	1.0
GCF_64	HOG0010534	False	-0.626196845864041	2316.0	10	1.0
GCF_65	HOG0006118	False	-0.889253075905296	2001	9	0.9
GCF_65	HOG0006119	False	-1.6542327111792612	774	9	0.9
GCF_65	HOG0006120	False	-0.8943904038781617	735	9	0.9
GCF_65	HOG0001532	False	-0.9275558219652914	591	9	0.9
GCF_65	HOG0006121	False	-1.0604015295017655	1584.0	10	1.0
GCF_65	HOG0006122	False	-0.6259665374384217	732.0	10	1.0
GCF_65	HOG0012720	False	0.35942634688476666	1101.0	8	0.8
GCF_65	HOG0006123	False	-0.19019268138925624	1539.0	10	1.0
GCF_65	HOG0006124	False	0.3711342850516845	924.0	10	1.0
GCF_66	HOG0004654	False	-1.4107821749502343	4443.0	10	1.0
GCF_66	HOG0004657	False	-1.4730825814469908	831.0	10	1.0
GCF_66	HOG0004658	False	-0.12972210969827416	891.0	10	1.0
GCF_66	HOG0004661	False	-0.6574836000189127	1062.0	10	1.0
GCF_66	HOG0004662	False	-0.34788252995321994	1071	9	0.9
GCF_66	HOG0000502	False	0.7910007935659028	1692	9	0.9
GCF_67	HOG0011542	False	-0.2071301430369727	1170	9	0.9
GCF_67	HOG0005158	True	-0.7153908328833314	1740.0	10	1.0
GCF_67	HOG0005159	False	-1.7286951975940759	1029.0	10	1.0
GCF_67	HOG0011543	False	-0.8425714288462797	555	9	0.9
GCF_67	HOG0005160	False	-0.7838022882158013	1038.0	10	1.0
